"code","plot","year","DM","CP","NDF","NDFD","ADF","EE","FA","Ash","NFC","NDFn","NDFDp","TDN.legume","DMI.legume","TDN.grass","DMI.grass","rfq.grass","rfq.legume","DDM.rfv","DMI.rfv","rfv"
"220058","2111","2022","90.61","23.812308","24.256297","7.321288","17.977024","2.05","1.05","9.39","42.18933579","22.55835621","27.561335232","60.4341827404","3.90332910318413","60.5712662120668","2.39296973709943","117.841631693715","191.78414985183","74.895898304","4.94716897636931","287.226871741752"
"220059","2112","2022","89.17","21.721812","26.66183","12.760227","20.357511","2.05","1.05","10.83","40.6026861","24.7955019","31.172790728","58.4475048662293","3.6076552168962","58.7096837352443","2.5097902576686","119.795928674407","171.42963076847","73.041498931","4.50081633556286","254.842148498172"
"220060","2201","2022","91.21","22.054578","30.610076","7.11438","21.288414","2.05","1.05","8.79000000000001","38.63805132","28.46737068","27.42394832","55.6929497597838","2.8707057631813","57.151275176946","2.3912846226526","111.109728045218","129.982172230876","72.316325494","3.92027775429241","219.767505508758"
"220061","2202","2022","91.1","23.00275","24.70632","6.20391","18.61173","2.05","1.05","8.90000000000001","43.0703724","22.9768776","26.81939624","60.3186122591141","3.78226143562843","60.6752422991238","2.48761349087555","122.712643337759","185.48029349453","74.40146233","4.85705681785065","280.13343400619"
"220062","2203","2022","90.31","21.511842","28.772766","12.092509","21.954361","2.05","1.05","9.69","39.98948562","26.75867238","30.729425976","57.723128833432","3.25895111992464","58.4194098687724","2.49083150396671","118.303176052262","152.940532810787","71.797552781","4.17061050022094","232.123742262485"
"220063","2204","2022","88.94","22.964308","22.163848","8.796166","16.356066","2.05","1.05","11.06","43.31331336","20.61237864","28.540654224","60.9085775745229","4.41124200562115","60.600527767784","2.51108751716418","123.718072204263","218.441037316561","76.158624586","5.41422229569522","319.643196312406"
"220064","2205","2022","90.04","22.113824","25.544348","8.346708","18.125052","2.05","1.05","9.95999999999999","42.11993236","23.75624364","28.242214112","59.1178793211994","3.68228044498398","59.5174747865772","2.53321914769373","122.577891668078","176.98261054746","74.780584492","4.69771238631732","272.323781414044"
"220065","2206","2022","90.86","22.12441","28.947996","11.875402","22.242528","2.05","1.05","9.14","39.76395372","26.92163628","30.585266928","58.0330534788279","3.22769062565212","58.7425906632233","2.43061502160766","116.081807539984","152.286782676082","71.573070688","4.14536467394841","229.997270415541"
"220065","2206","2022","91.42","22.141924","29.876056","12.058298","22.571598","2.05","1.05","8.58","39.44334392","27.78473208","30.706709872","57.888457154308","3.10398727428077","58.7413529901181","2.42027183849917","115.585400323026","146.085393768065","71.316725158","4.01659442598447","222.054543216348"
"220066","2207","2022","91.04","22.923872","26.893216","8.33016","20.66608","2.05","1.05","8.95999999999999","41.05543712","25.01069088","28.23122624","58.9285849050094","3.44620147023603","59.5305467441198","2.4054111349833","116.419056918658","165.105508893148","72.80112368","4.46209185245826","251.818062652972"
"220067","2208","2022","90.42","23.039016","23.789502","4.918848","18.002622","2.05","1.05","9.58","43.20674714","22.12423686","25.966115072","60.1487796595034","3.93384542451261","60.4229859190694","2.47961238630002","121.809418131834","192.37073305167","74.875957462","5.04424178362372","292.784831952444"
"220068","2209","2022","90.66","23.181762","27.596904","10.072326","20.271576","2.05","1.05","9.34","39.76311728","25.66512072","29.388024464","58.4035932216119","3.38068792278115","58.9700848303087","2.35584803904369","112.946795698962","160.523839228721","73.108442296","4.3483138543367","246.432908918351"
"220069","2210","2022","91.3","24.84273","22.45067","5.01237","17.08223","2.05","1.05","8.7","43.5281469","20.8791231","26.02821368","62.0994867645275","4.23724660970087","61.9968468369782","2.33723813287289","117.806011825419","213.927511997689","75.59294283","5.3450520630342","313.215670561487"
"220070","2211","2022","91.24","21.614756","28.174912","8.695172","20.62024","2.05","1.05","8.76000000000001","41.37257584","26.20266816","28.473594208","58.2168394683012","3.25333004702618","59.1024284467472","2.53414759920551","121.767705004504","153.982596004166","72.83683304","4.25910824495211","240.480586152608"
"220071","2212","2022","90.25","23.979425","20.6853","5.97455","16.15475","2.05","1.05","9.75","44.983246","19.237329","26.6671012","62.8254151697695","4.72007165334986","62.3673438226069","2.485124575449","126.00863320247","241.089805896557","76.31544975","5.80122115705356","343.19597030989"
"220072","2301","2022","90.32","22.543872","27.899848","6.340464","20.556832","2.05","1.05","9.68000000000001","39.77926936","25.94685864","26.910068096","56.8862611640001","3.23008637065959","57.8707949415969","2.38019630396355","111.986871729611","149.388241352536","72.886227872","4.30109870132626","243.016170577387"
"220073","2302","2022","90.76","23.724664","23.91526","5.772336","19.10498","2.05","1.05","9.23999999999999","42.7441442","22.2411918","26.532831104","60.5286601571005","3.9309651410129","60.7225618518107","2.3909853938223","118.038015010691","193.443945617706","74.01722058","5.01771672145734","287.904996418653"
"220074","2303","2022","89.57","24.90046","22.598511","7.264127","16.57045","2.05","1.05","10.43","41.60292477","21.01661523","27.523380328","60.7465926960085","4.26466092335537","60.5103744164253","2.26480833913487","111.418211855685","210.620829347685","75.99161945","5.31008436794796","312.80768258643"
"220075","2304","2022","90.07","23.310116","26.543629","7.872118","19.518169","2.05","1.05","9.93000000000001","40.02430903","24.68557497","27.927086352","58.1371333200168","3.49227900507151","58.6892106077596","2.34263845911196","111.778538133869","165.065926917511","73.695346349","4.52085884714558","258.268417469252"
"220076","2305","2022","90.83","23.443223","26.922012","9.655229","21.326884","2.05","1.05","9.17","40.29930584","25.03747116","29.111072056","59.004567289507","3.4781380999593","59.4692250035878","2.31717031579837","112.032782830771","166.850433789631","72.286357364","4.45731916321856","249.770051099087"
"220077","2306","2022","91.15","22.760155","26.752525","7.03678","19.52433","2.05","1.05","8.84999999999999","41.45999675","24.87984825","27.37242192","58.8401061506864","3.43383610676332","59.5339737010457","2.44778882622194","118.476906996757","164.26608213497","73.69054693","4.48555790528184","256.235050640623"
"220078","2307","2022","90.75","20.52765","32.47035","10.61775","24.547875","2.05","1.05","9.25","37.9749245","30.1974255","29.750186","54.8040526560262","2.74316362228464","56.3498967634614","2.44573056644914","112.04606904931","122.224783414458","69.777205375","3.6956792889513","199.902459492472"
"220079","2308","2022","91.25","23.19575","25.705125","10.539375","20.430875","2.05","1.05","8.75","42.09848375","23.90576625","29.698145","60.6397049267109","3.71364281469892","60.8280106992861","2.43714139506024","120.525579556421","183.08471909475","72.984348375","4.66832975914336","264.120159279612"
"220080","2309","2022","90.87","23.644374","24.862032","6.897033","19.700616","2.05","1.05","9.13","42.05393624","23.12168976","27.279629912","60.0884609081048","3.77104354935744","60.3825992911288","2.37278371778969","116.483616614479","184.22455520189","73.553220136","4.82663685735744","275.205180841661"
"220081","2310","2022","90.39","21.838224","29.476179","13.639851","24.179325","2.05","1.05","9.61","39.08892953","27.41284647","31.756861064","57.6473956727668","3.20229169997938","58.3034903865655","2.39289115082623","113.425940006744","150.084371291324","70.064305825","4.07108397597938","221.114474986261"
"220082","2311","2022","90.73","22.13812","28.071862","7.294692","20.822535","2.05","1.05","9.27","40.43504834","26.10683166","27.543675488","57.4108369337555","3.23016647651193","58.3689177658288","2.44304127503487","115.933069334176","150.769561668219","72.679245235","4.27474315740082","240.841167638273"
"220083","2312","2022","91.06","21.8544","27.86436","8.869244","20.515818","2.05","1.05","8.94","41.2417452","25.9138548","28.589178016","58.3314903080177","3.30562081426994","59.1304213755798","2.5127194212648","120.795250551212","156.765681698836","72.918177778","4.30657657308476","243.432338116872"
"220084","2401","2022","90.56","22.929792","35.245952","11.528288","24.31536","2.05","1.05","9.44","32.80147264","32.77873536","30.354783232","52.5406017622586","2.47735590640168","54.3359012919189","2.08320937265299","92.0268771080269","105.822577318398","69.95833456","3.40464629810538","184.638282776218"
"220085","2402","2022","89.07","24.31611","24.654576","10.24305","17.894163","2.05","1.05","10.93","39.77513432","22.92875568","29.5013852","59.2338428422802","3.90435436250171","59.1905728683237","2.26246836478173","108.875446022675","188.024319275608","74.960447023","4.86725060694615","282.830450596629"
"220086","2403","2022","90.36","23.195412","25.626096","8.457696","18.559944","2.05","1.05","9.64","41.28231872","23.83226928","28.315910144","59.3356913912038","3.67036938296089","59.6766297402009","2.41850186507425","117.339870185383","177.060085365114","74.441803624","4.68272654562755","270.225279018991"
"220087","2404","2022","90.35","20.482345","34.269755","10.73358","24.35836","2.05","1.05","9.65000000000001","35.94678285","31.87087215","29.82709712","52.988938601918","2.55232318911782","54.8452683321715","2.39649417399839","106.858834170266","109.955200618224","69.92483756","3.50162993578448","189.806902678266"
"220088","2405","2022","90.53","21.247391","30.499557","13.353175","23.782231","2.05","1.05","9.47","38.86802099","28.36458801","31.5665082","56.9299322752043","3.05774911330378","57.8212257402729","2.45149810798145","115.242784962152","141.526382060935","70.373642051","3.93448337626674","214.638701377524"
"220089","2406","2022","90.83","22.861911","23.960954","6.884914","18.465739","2.05","1.05","9.17","43.63440178","22.28368722","27.271582896","60.849128675526","3.95221879000352","61.0203155468877","2.5225142544444","125.141964046927","195.519568867281","74.515189319","5.00814783918871","289.289212693556"
"220090","2407","2022","91.05","20.914185","34.27122","10.50717","24.78381","2.05","1.05","8.95","36.2135804","31.8722346","29.67676088","53.5799957142208","2.54590110855379","55.4349215913546","2.36382283292365","106.535230405672","110.901927223693","69.59341201","3.50148025077602","188.899192044289"
"220091","2408","2022","90.47","23.359354","26.100595","9.517444","20.328609","2.05","1.05","9.53","40.78709265","24.27355335","29.019582816","59.2973968638964","3.61459812024695","59.6296976937892","2.36137057890998","114.477897368626","174.257121333152","73.064013589","4.59759633832102","260.402202589011"
"220092","2409","2022","91.46","24.51128","24.410674","4.819942","17.825554","2.05","1.05","8.54000000000001","42.19679318","22.70192682","25.900441488","60.5341924220064","3.80274586822439","60.8491951890627","2.31406286024283","114.478750132257","187.151341560232","75.013893434","4.91588228985402","285.860054438138"
"220093","2410","2022","91.47","20.983218","37.31976","11.415456","27.25806","2.05","1.05","8.53","33.7294052","34.7073768","30.279862784","51.8228401633582","2.28503850576696","54.1111878269658","2.22545843464918","97.9042271206563","96.2741343507967","67.66597126","3.21545476176696","168.664239920584"
"220094","2411","2022","90.43","20.590911","31.388253","15.544917","26.288001","2.05","1.05","9.56999999999999","38.59801371","29.19107529","33.021824888","56.804954091038","3.00707140719607","57.671196770988","2.44436553994233","114.609338239217","138.875246531907","68.421647221","3.82308629919607","202.776637255064"
"220095","2412","2022","91.29","22.019148","28.062546","6.828492","20.932797","2.05","1.05","8.70999999999999","41.12268422","26.09816778","27.234118688","57.8517744746039","3.2186701080003","58.8561202841986","2.47564920464573","118.461062902528","151.386810728604","72.593351137","4.27616225555586","240.636393904149"
"220096","1107","2022","93.01","18.611301","34.804342","24.703456","26.210218","2.05","1.05","6.98999999999999","39.98066094","32.36803806","39.103094784","59.7772066914154","2.88555623278274","60.321409193523","2.74161195481027","134.453574452004","140.23617182663","68.482240178","3.44784567396792","183.03581049717"
"220097","1108","2022","93.41","21.073296","33.431439","17.84131","24.856401","2.05","1.05","6.59","39.19546573","31.09123827","34.54662984","58.8484308979893","2.83703937984722","59.7779239332093","2.52865137785821","122.892300584726","135.736029186841","69.536863621","3.58943568058796","193.486898757672"
"220098","1109","2022","93.88","20.944628","32.191452","18.607016","23.695312","2.05","1.05","6.12","40.94732164","29.93805036","35.055058624","60.4690820677733","2.99651424232418","61.1366276717806","2.6376897694278","131.10524987575","147.314199704351","70.441351952","3.72769765091677","203.553536588273"
"220099","1110","2022","93.15","21.936825","28.047465","17.23275","21.526965","2.05","1.05","6.84999999999999","43.07903255","26.08414245","34.142546","62.4053392070524","3.50920586274428","62.4999049836968","2.64834704878867","134.570275539143","178.043237570678","72.130494265","4.27846152941095","239.230654891627"
"220100","1111","2022","93.12","19.639008","32.089152","22.916832","24.499872","2.05","1.05","6.88","41.58808064","29.84291136","37.916776448","61.1512713274801","3.12779598275782","61.449350973146","2.75475847257488","137.624487989839","155.50300877937","69.814599712","3.73958152586893","202.385571565062"
"220101","1112","2022","92.72","19.675184","33.926248","20.963992","24.867504","2.05","1.05","7.28","39.44340536","31.55141064","36.620090688","58.8585185752567","2.87119788094587","59.6177275225113","2.65658001259352","128.76362872565","137.393864885277","69.528214384","3.53708432479772","190.641207154125"
"220102","1207","2022","92.48","18.190816","36.316896","25.450496","27.88272","2.05","1.05","7.52","38.46447072","33.77471328","39.599129344","58.5000972379379","2.76265348074264","59.1873086229123","2.67898270511632","128.912013140784","131.394713218026","67.17936112","3.30424714711301","172.075358391965"
"220103","1208","2022","92.31","19.523565","30.4623","19.726647","22.643643","2.05","1.05","7.69","42.406496","28.329939","35.798493608","60.5954535918453","3.2391299738964","60.9771840320653","2.76983979623725","137.314659345119","159.57443090341","71.260602103","3.93929545700751","217.609741184471"
"220104","1209","2022","92.64","21.038544","30.904704","19.000464","23.317488","2.05","1.05","7.36","40.81008128","28.74137472","35.316308096","60.3123451311787","3.16262059768495","60.7394303815411","2.61756357200551","129.259610041534","155.077288623211","70.735676848","3.88290403946273","212.914608811806"
"220105","1210","2022","92.69","18.63069","36.584743","22.829547","27.287936","2.05","1.05","7.31","37.98549901","34.02381099","37.858819208","57.6114376509532","2.66585218096847","58.6071274201757","2.63643695813283","125.621135561424","124.86469651262","67.642697856","3.28005584185736","171.993663768655"
"220106","1211","2022","92.84","19.041484","34.30438","22.448712","24.843984","2.05","1.05","7.16","39.8454426","31.9030734","37.605944768","59.2105679347146","2.8733413775766","59.9037019900985","2.71889087656498","132.415958384835","138.31884133059","69.546536464","3.49809557846549","188.589481939773"
"220107","1212","2022","93.34","21.253518","29.840798","19.18137","23.512346","2.05","1.05","6.66","42.28453986","27.75194214","35.43642968","61.8194485068593","3.30606850442221","62.0553321840754","2.65545683274831","133.971752728999","166.162058267706","70.583882466","4.02134017997776","220.032405131282"
"220108","1301","2022","93.89","21.097083","33.70651","20.477409","25.894862","2.05","1.05","6.11","39.3958627","31.3470543","36.296999576","59.9389221544631","2.88077653450984","60.6320728223595","2.53406635905783","124.915200015517","140.38263450926","68.727902502","3.56014312962095","189.675325508337"
"220109","1302","2022","92.94","18.225534","36.10719","23.727582","26.385666","2.05","1.05","7.06","39.0847793","33.5796867","38.455114448","58.5121030310856","2.73411303195856","59.3640302457648","2.71870730169563","131.214164623773","130.06398652406","68.345566186","3.3234377972919","176.079254216951"
"220110","1303","2022","93.18","19.949838","32.063238","20.322558","24.580884","2.05","1.05","6.81999999999999","41.36135066","29.81881134","36.194178512","60.4390432162821","3.05894737159648","60.9747815133561","2.70375626312995","134.033290577006","150.30882307988","69.751491364","3.74260391292982","202.36605000899"
"220111","1304","2022","92.78","22.285756","29.568986","15.651986","21.682686","2.05","1.05","7.22","40.94508702","27.49915698","33.092918704","60.4477275602276","3.24525754251786","60.9066916632767","2.52538602940728","125.051144897444","159.486539669019","72.009187606","4.05830622666601","226.539018944644"
"220112","1305","2022","92.47","18.669693","35.425257","23.552109","26.594372","2.05","1.05","7.53","38.80481799","32.94548901","38.338600376","58.4425186024182","2.79322765760486","59.1938189136629","2.67669244661038","128.815973961158","132.718097024684","68.182984212","3.38741367493819","179.04183962622"
"220113","1306","2022","93.55","19.411625","34.660275","22.554905","26.727235","2.05","1.05","6.45","39.85431925","32.23405575","37.67645692","59.6720297670595","2.84036453890455","60.3816217432175","2.66926891496286","131.036411344891","137.797005947002","68.079483935","3.46217680038603","182.715666559698"
"220114","1407","2022","93.29","21.689925","30.50583","17.874364","22.884037","2.05","1.05","6.70999999999999","41.1796531","28.3704219","34.568577696","60.8903477667417","3.18219373481689","61.3251711251845","2.58631641743449","128.948208848003","157.532425344835","71.073335177","3.93367431733541","216.728180800881"
"220115","1408","2022","92.46","18.67692","34.727976","21.238062","24.723804","2.05","1.05","7.54000000000001","39.43606232","32.29701768","36.802073168","58.1677623126293","2.79713371549341","59.0738585512755","2.70700375826103","130.010696840068","132.278869202815","69.640156684","3.45542740527119","186.539927064553"
"220116","1409","2022","93.07","19.647077","33.830945","22.159967","25.287119","2.05","1.05","6.93000000000001","39.91014415","31.46277885","37.414218088","59.647489287443","2.91429491290861","60.2680759524841","2.67996972230083","131.314324206491","141.325507803387","69.201334299","3.54704841972342","190.279444548853"
"220117","1410","2022","92.41","20.533502","31.262303","18.842399","23.047054","2.05","1.05","7.59","40.75255621","29.07394179","35.211352936","59.8035150628995","3.11382637460878","60.3306050818841","2.65230784976029","130.093770275991","151.396554875748","70.946344934","3.83848880231249","211.106008212526"
"220118","1411","2022","93.59","18.708641","33.664323","22.330574","25.802763","2.05","1.05","6.41","41.52353861","31.30782039","37.527501136","60.374944967776","2.93657752049576","61.0102531603141","2.77644539787413","137.71677773178","144.142850563854","68.799647623","3.5646045815328","190.111270639371"
"220119","1412","2022","93.18","18.738498","35.622714","21.906618","25.85745","2.05","1.05","6.81999999999999","39.26237798","33.12912402","37.245994352","58.4530292062076","2.72886500031818","59.4105203417563","2.69771955566911","130.303189055637","129.683272815769","68.75704645","3.36863721276262","179.548484737301"
"220120","2107","2022","92.95","17.6605","39.977795","23.96251","28.768025","2.05","1.05","7.05","36.06015065","37.17934935","38.61110664","55.9639429429287","2.41884991037516","57.3505658625866","2.61110556618832","121.74665182752","110.055592172149","66.489708525","3.00166630000479","154.713114245452"
"220121","2108","2022","92.72","20.49112","33.712992","18.136032","25.21984","2.05","1.05","7.28","38.82579744","31.35308256","34.742325248","58.083853177268","2.81522721080387","59.0609708094692","2.54739523363998","122.318402873327","132.942474774782","69.25374464","3.55945862058164","191.089797183262"
"220122","2109","2022","92.52","19.52172","36.101304","19.873296","26.951076","2.05","1.05","7.48","37.37406728","33.57421272","35.895868544","56.7457132079152","2.62787689191866","57.9538625970541","2.5431359775442","119.824839844083","121.236380857337","67.905111796","3.32397965458533","174.973031048253"
"220123","2110","2022","92.82","17.942106","37.879842","20.912346","27.716052","2.05","1.05","7.18000000000001","37.59964094","35.22825306","36.585797744","56.1924858708628","2.50059461148163","57.6374427544761","2.63152659016099","123.31257170511","114.239534450762","67.309195492","3.16791184081496","165.294261546385"
"220124","2111","2022","93.07","19.228262","36.883641","22.066897","28.20021","2.05","1.05","6.93000000000001","37.48995187","34.30178613","37.352419608","57.4834013070674","2.61814300367644","58.5729128609163","2.55875332800193","121.84848432003","122.357532487499","66.93203641","3.25347489419496","168.807519439751"
"220125","2112","2022","93.38","19.301646","37.361338","21.38402","27.0802","2.05","1.05","6.62","37.28230966","34.74604434","36.89898928","57.2089203176745","2.55762629290445","58.4416596630406","2.58029054430314","122.59874944872","118.95856812452","67.8045242","3.21187640549704","168.821512762739"
"220126","2207","2022","92.94","19.721868","37.018002","18.894702","26.144022","2.05","1.05","7.06","36.74139014","34.42674186","35.246082128","56.1443548599563","2.51845260040637","57.5902902071702","2.5319010864568","118.547088085282","114.956826418858","68.533806862","3.24166604129526","172.219933631964"
"220127","2208","2022","93.07","20.326488","35.83195","18.493009","26.720397","2.05","1.05","6.93000000000001","37.3697985","33.3237135","34.979357976","56.9802187066892","2.61462467024488","58.2544931260616","2.48400019185563","117.645668375276","121.123484184113","68.084810737","3.34896649498562","176.754844942365"
"220128","2209","2022","93.59","20.748903","33.617528","20.037619","26.616996","2.05","1.05","6.41","39.52679596","31.26430104","36.004979016","59.5889863562082","2.87801604063544","60.3361356797511","2.53583639877195","124.392332534923","139.429315917377","68.165360116","3.56956644759841","188.620761518245"
"220129","2210","2022","92.83","19.085848","36.872076","22.854746","27.394133","2.05","1.05","7.17","37.40312132","34.29103068","37.875551344","57.5336504962961","2.64098979780955","58.5392885851902","2.59425587315224","123.468205871775","123.533157716633","67.559970393","3.25449535306881","170.444658680221"
"220130","2211","2022","93.12","20.309472","32.573376","20.849568","25.645248","2.05","1.05","6.88","40.46728832","30.29323968","36.544113152","60.1533861200846","3.01493385003249","60.6892039796658","2.62980341067564","129.75664684302","147.445918705299","68.922351808","3.68399026247694","196.828893742389"
"220131","2212","2022","92.73","21.198078","31.407651","17.6187","23.377233","2.05","1.05","7.27","40.27280657","29.20911543","34.3988168","59.6194543988654","3.06216166161165","60.2488934042662","2.57618010426753","126.188618286346","148.426347598707","70.689135493","3.82072508383387","209.367250490416"
"220132","2301","2022","92.76","20.59272","34.163508","18.542724","25.017372","2.05","1.05","7.23999999999999","38.34521756","31.77206244","35.012368736","57.9125736561569","2.77955531501669","58.909756265325","2.5357542368228","121.44769434146","130.870895863631","69.411467212","3.5125198501278","188.999346053213"
"220133","2302","2022","92.82","19.362252","35.68929","21.469266","27.855282","2.05","1.05","7.18000000000001","38.2167083","33.1910397","36.955592624","57.8767660953586","2.7104647611216","58.8551037932021","2.56996909022083","122.972193130299","127.538971535892","67.200735322","3.36235324378826","175.157062321615"
"220134","2303","2022","92.46","18.695412","36.327534","21.792822","27.442128","2.05","1.05","7.54000000000001","37.92998138","33.78460662","37.170433808","57.2123590964968","2.66035476237084","58.2859000333803","2.61338181074584","123.840090219664","123.744042267346","67.522582288","3.30327954548195","172.903848783002"
"220135","2304","2022","93.9","20.06643","35.82285","19.49364","27.00564","2.05","1.05","6.09999999999999","38.4683195","33.3152505","35.64377696","58.1467130075682","2.64319658559763","59.3231857918853","2.54955760964665","122.96575590584","124.95381567913","67.86260644","3.34981722559763","176.222734904391"
"220136","2305","2022","92.76","17.318292","38.254224","27.067368","29.349264","2.05","1.05","7.23999999999999","37.81527968","35.57642832","40.672732352","58.0862134210306","2.64010816529524","58.8874185973947","2.68344819077439","128.472631621588","124.677956377191","66.036923344","3.1369084888508","160.58277939177"
"220137","2306","2022","93.91","20.275169","34.690354","22.613528","27.525021","2.05","1.05","6.09","39.32280178","32.26202922","37.715382592","59.9794609254329","2.83898666001961","60.6351155266658","2.57146207361788","126.764959273382","138.439747514204","67.458008641","3.45917484727887","180.890733905789"
"220138","2407","2022","92.54","18.989208","35.507598","21.580328","26.586742","2.05","1.05","7.45999999999999","38.47872586","33.02206614","37.029337792","57.7870099681889","2.73074671552503","58.7492397196783","2.63284894160705","125.754368793637","128.294055016784","68.188927982","3.37955836945096","178.642218810431"
"220139","2408","2022","93.12","18.428448","37.275936","22.972704","28.010496","2.05","1.05","6.88","37.97493152","34.66662048","37.953875456","57.6093746392738","2.60899737646462","58.6971336113834","2.63648794350868","125.816491938968","122.197323002954","67.079823616","3.2192350582424","167.399782856856"
"220140","2409","2022","92.8","21.7616","31.1344","15.38624","22.75456","2.05","1.05","7.2","40.033408","28.954992","32.91646336","59.2177374011008","3.03384683738017","59.9879161725709","2.51710148297734","122.760709559918","146.063044984666","71.17419776","3.85425766997276","212.654029163286"
"220141","2410","2022","92.74","18.288328","35.899654","23.361206","27.896192","2.05","1.05","7.26000000000001","39.01499378","33.38667822","38.211840784","58.3339946199313","2.74317586299506","59.1948285888928","2.67211826327687","128.598034604816","130.097891084129","67.168866432","3.34265060047654","174.048102102522"
"220142","2411","2022","92.83","17.999737","36.324379","25.231194","28.062509","2.05","1.05","7.17","38.99859053","33.78167247","39.453512816","58.7735184467503","2.75589731201567","59.4980713868106","2.70157028792904","130.681481176983","131.686001223661","67.039305489","3.30356645601567","171.681240967479"
"220143","2412","2022","93.4","20.09034","35.96834","20.8749","27.38488","2.05","1.05","6.59999999999999","37.8091038","33.4505562","36.5609336","58.0113330801938","2.66791277293697","59.0529781651127","2.52238592118849","121.101138803196","125.828598780284","67.56717848","3.33626739515919","174.745871740872"
"220144","1101","2022","91.38","16.338744","42.784116","24.818808","31.151442","2.05","1.05","8.62","33.20202812","39.78922788","39.179688512","52.8998565498197","2.24568546806396","54.6336153823138","2.51334099023993","111.636508118189","96.5824708265023","64.633026682","2.80477923161951","140.528194507274"
"220145","1102","2022","92.32","15.842112","43.999712","27.04976","31.43496","2.05","1.05","7.68000000000001","33.50815584","40.91973216","40.66104064","53.9314712251228","2.23000244825887","55.5506440865567","2.56263914423286","115.73679270208","97.7783031465259","64.41216616","2.72729057862924","136.178832494007"
"220146","1103","2022","94.17","17.157774","48.054951","24.455949","32.987751","2.05","1.05","5.83","30.27112157","44.69110443","38.938750136","51.8436876655375","1.9279949397147","54.2867450056165","2.38634900556849","105.322861755856","81.2637133945574","63.202541971","2.49714124149247","122.345483816235"
"220147","1104","2022","93.72","15.97926","45.163668","26.860152","32.38026","2.05","1.05","6.28","33.68852876","42.00221124","40.535140928","54.4489527672251","2.15446199551","56.2339949038102","2.55565323128631","116.841130718748","95.3725198636629","63.67577746","2.65700296973222","131.152503729634"
"220148","1105","2022","91.68","17.245008","39.00984","23.97432","29.5668","2.05","1.05","8.31999999999999","36.1058408","36.2791512","38.61894848","55.4108862259719","2.49365773249821","56.6891326549093","2.58795319481373","119.275465012595","112.338036505669","65.8674628","3.0761469413871","157.068212580735"
"220149","1106","2022","92.67","18.793476","38.281977","21.249231","28.35702","2.05","1.05","7.33","36.22428539","35.60223861","36.809489384","55.8345592856101","2.47665008053504","57.2467510438143","2.53499947952606","117.984133415144","112.424931505158","66.80988142","3.13463434764615","162.344611675425"
